draw,kernel.kernel_efficiency,topology.net_efficiency,parallelism.overlap_dp,parallelism.overlap_tp,reliability.failure_rate_per_node_day,reliability.detect_time_s,reliability.restart_time_s,reliability.checkpoint_write_s,reliability.straggler_cv,sea_bandwidth_2x,sea_bandwidth_4x,sea_flat_fabric,sea_scaleup_2x,sea_reliability_2x,sea_fast_detection,sea_fast_restart,sea_fast_checkpoint,sea_add_spares,sea_straggler_control,winner,winner_sea,recovery_pressure,within_validity_envelope
31,0.5355551449372368,0.7460093719748198,0.9483386492771453,0.12828076335005265,0.009114150277487989,208.9234711484741,356.08778207632946,6.025230982082679,0.001416613893244506,183.94269510929007,277.3756889612123,23.962701770284184,0.0,2595.548082597499,842.8213759155515,1359.5901568006266,102.40123323300213,0.0,0.0,reliability_2x,2595.548082597499,0.13430500748559465,True
32,0.4723065488607349,0.8352634084256811,0.7678334480519944,0.3089861059218862,0.002860725933325474,344.4805232156616,327.7184520907425,89.88981978809424,0.018471054724563365,341.6214615164754,516.6851346669755,85.54684121867467,0.0,285.3514321051807,469.73361874927286,386.11250958182063,2011.0310340679898,0.0,784.1936240137002,fast_checkpoint,2011.0310340679898,0.10043818685877438,True
33,0.5450129049060614,0.8329026482969655,0.6695541353862194,1.541731777937594e-05,0.008337710313017997,365.31222124801997,417.1150739341765,8.266684494893019,0.049357306801229045,548.7906908660443,837.6694617228204,148.21219814399592,0.0,3417.1940613047373,1554.6043549323476,1613.0388945398408,315.008708952686,0.0,4343.8449898687795,straggler_control,4343.8449898687795,0.16234788771012343,True
34,0.45053712902378695,0.8664944675006927,0.7003907700869492,0.07855466052619581,0.007334094254601624,276.74879077710244,122.54551830835433,7.191605487735312,0.04092776747669297,373.1628451738252,565.0280015982644,99.31185300558354,0.0,1478.7413811800106,952.4731068890796,222.749071282542,183.69600597242243,0.0,2936.138733353164,straggler_control,2936.138733353164,0.0901495861997829,True
35,0.5545055009126374,0.727683815025111,0.7290424593904961,0.17633065297854028,0.003649152958297866,54.25811061243045,326.7747657312733,81.03908146685671,0.026857082455369503,495.43599610681486,754.3579035575094,128.31762712869022,0.0,697.606979270804,62.711592381168884,499.73282148664293,2135.436220050382,0.0,1578.057322511544,fast_checkpoint,2135.436220050382,0.09311648909831759,True
36,0.5692110132108089,0.8920298237116758,0.7386399128266118,0.2076271323797154,0.004457738806698705,392.0153488342308,242.603029998931,67.23005229625437,0.028425145401469305,428.7119237523257,650.7125898895029,110.29105962518588,0.0,1402.0437195552367,874.3123818960339,418.36558225622866,2169.1554140189073,0.0,1802.2867988216021,fast_checkpoint,2169.1554140189073,0.1241134380654434,True
37,0.6453830982171541,0.8045291832311733,0.917542399056144,0.275510684561831,0.0071582177419990635,72.67610094575667,704.0113986738901,35.63590261030939,0.008451143163734581,269.18213996343184,406.99614042115354,45.498304635351815,0.0,3319.432127403081,187.4788678474033,2629.620923415241,1767.5625236669148,0.0,0.0,reliability_2x,3319.432127403081,0.17203891529242835,True
38,0.6387922539921093,0.8013488572039973,0.7075773476909266,0.30930071830047523,0.011093282146269506,219.16090440162108,390.6368446989688,70.2359759942153,0.023065896984261508,696.6156156314173,1068.4612033175472,181.93115339836368,0.0,8069.921344717248,1318.6154112674485,2322.610733156467,4817.1074541075795,0.0,1547.0875589378848,reliability_2x,8069.921344717248,0.23608731801954638,True
39,0.4784857280299416,0.7901122905373654,0.756547383134343,0.15393538555535508,0.0143297424243692,363.49766738479707,648.3461503358185,53.06707261804893,0.041293713867959415,565.9521825588708,865.4579142173825,141.97775204097343,0.0,inf,3505.836247031777,7308.894557167576,5875.727208464861,0.0,5141.102413878787,reliability_2x,inf,0.34642450832103977,False
40,0.6725749960961112,0.9375089216907752,0.6420738835725204,0.28322185280504925,0.010818247497113586,346.7434883648589,504.4231755685705,6.0401033343695785,0.03428212068671681,707.0253931001535,1084.6995550443826,192.58277195008122,0.0,5757.872852876157,2001.180255293937,2864.693435229776,133.1737235643086,0.0,2842.777215930335,reliability_2x,5757.872852876157,0.2063770521193599,True
41,0.45601953804077483,0.8247395495426515,0.7374732594020004,0.22004004268695912,0.004872578894048152,122.0130174430947,684.9572484392183,66.98219531421192,0.03062730900232516,390.67629281023983,592.014599846374,100.7427724917361,0.0,1983.409373305516,255.27344543009895,1695.076048742434,2364.649555621796,0.0,2100.709312275114,fast_checkpoint,2364.649555621796,0.14892685472480824,True
42,0.6999417738451786,0.7963587009128309,0.9484554209264522,0.025568890545102144,0.009478085174402996,332.18057413979017,546.6052569673798,59.21103184995911,0.04613372953002244,259.2132782639237,391.9182714168128,33.613951682589686,0.0,7339.580972774944,1698.2025492343491,2822.79940953774,3641.3596559319194,0.0,4436.041735014638,reliability_2x,7339.580972774944,0.24660152310664693,True
43,0.6265672341376323,0.8963825015401987,0.8961779638181536,0.01142759373141517,0.0026697786239765994,244.2870482861644,169.26743176820275,76.16183208950397,0.000440756681847726,228.08335749274192,344.43348706463803,43.11846102983327,0.0,101.59173949298565,290.0380710421232,140.065953399735,1621.2727688260566,0.0,0.0,fast_checkpoint,1621.2727688260566,0.07602094101184341,True
44,0.5791686855653008,0.8225326081037119,0.6342365448010847,0.1218442246902676,0.004919593442400736,123.53409596167167,882.2764321039604,53.53164526883251,0.019359039786881423,644.190018454563,986.1026298075922,176.78515285069807,0.0,2267.169025731713,264.6545950561376,2369.1941515323742,2072.0478548453175,0.0,968.5947836547639,fast_restart,2369.1941515323742,0.16169124857213138,True
45,0.5593278368282675,0.9027533073529727,0.8091242213493468,0.27675143216110176,0.004860985673920087,343.76266123944305,402.2957999790948,30.5042777525643,0.02980983287945851,331.7267362100574,501.7022172143952,78.54306063678087,0.0,1497.0601163615393,802.7478651247584,851.1413761504336,1185.4800141536143,0.0,1917.8809519327733,straggler_control,1917.8809519327733,0.1217269894306981,True
46,0.5835073285885584,0.7535746804715426,0.6839939644494752,0.1253184518464739,0.006423648410364275,365.1683381096302,867.3040566836546,7.90336374072111,0.03197690129989347,643.5337623403684,985.2710534465295,171.43510307616452,0.0,3401.915799470069,1174.6464026585745,3054.071916437457,255.16637598116358,0.0,2419.601835460664,reliability_2x,3401.915799470069,0.1821648880619628,True
47,0.6739497296620962,0.923904934861433,0.713266671948547,0.25679982871146123,0.0033839986615095637,196.94161869740987,70.9558602207434,61.53860099835487,0.017400038792714675,487.92331245466266,742.6475110466454,128.09541159913715,0.0,428.92893611750696,299.6444901544746,18.27264170251874,1624.0751328962651,0.0,665.8320645527929,fast_checkpoint,1624.0751328962651,0.07220674721300537,True
48,0.5080539256838503,0.7685191988670187,0.6035804859902434,0.27929793874329034,0.012322913960187844,255.6713960214041,745.5173958892246,10.260557131932408,0.04485314262235321,791.7286423978767,1218.4985983595543,218.82542363600442,0.0,10412.180819072957,1685.9828213074288,6230.281064176368,705.5450268957138,0.0,4807.952592938862,reliability_2x,10412.180819072957,0.26342722354820475,False
49,0.5569538286926696,0.8054784098057963,0.7503157726007221,0.1994372717694177,0.006959241859233851,61.06575992844121,720.3412050947231,84.20684263749646,0.008085948094951606,495.2619827052222,754.4037713183607,125.63183271318121,0.0,4312.070428705618,151.6985859795459,2843.471003538274,3784.8302143271103,0.0,0.0,reliability_2x,4312.070428705618,0.19948942689873103,True
50,0.6106429026569825,0.8147795482076714,0.6936647078222992,0.026539809767236258,0.012213998318121325,159.30221781783163,163.54613283861255,43.99035148059156,0.027311779745636634,587.9258679408194,898.270241254304,155.99438759686382,0.0,4631.066903936633,941.5546812680659,689.5798269885563,2971.4932153081318,0.0,1825.6297830405747,reliability_2x,4631.066903936633,0.16781362092008767,True
51,0.6083720517706099,0.9171631804008077,0.7077522766969138,0.23722921262474755,0.004198400130294078,141.4160097441495,282.08238106144347,47.08115449717394,0.031769479251736614,465.08510135080724,707.1538149925946,122.71062485669609,0.0,879.9697672172588,255.56605271693115,472.84275571063336,1525.659349916652,0.0,2046.0333289030968,straggler_control,2046.0333289030968,0.09012232430643304,True
52,0.595195091014301,0.715305859681036,0.8297767336853812,0.2729842753723094,0.006151232214273222,157.36493679049474,677.0333737299726,62.07419046936432,0.04180956194626523,436.35271519969683,662.6335721264586,99.15076511041116,0.0,3205.8299615167707,443.7293813075885,2200.213059482354,2661.872143596702,0.0,3469.851787154901,straggler_control,3469.851787154901,0.17701352574772541,True
53,0.5482992923119085,0.8732475932271091,0.6142535373871998,0.34208393631447687,0.014487903269171829,103.88483583099813,337.7267525477236,75.06701768579276,0.034478688612293536,723.5002790596263,1110.830548075919,199.66031979756008,0.0,10738.30803893233,729.8733437072551,2719.06404381416,6386.792873650025,0.0,3141.866934990696,reliability_2x,10738.30803893233,0.2483484151456753,True
54,0.6682042341461554,0.91483894717006,0.8220374548846117,0.17122948284362005,0.010470300071052138,229.3613737128393,146.7288756447408,47.574981598225534,0.04370966409036762,387.1335469171063,586.5616165644715,89.43355197906203,0.0,4114.975454937412,1209.3406808761538,480.4123101812911,2839.549178373076,0.0,3600.996387947416,reliability_2x,4114.975454937412,0.16454601074058753,True
55,0.5839889660060872,0.9136183842424022,0.881299422808132,0.34673918018582583,0.011887909127524741,352.6923576872304,194.67642512379314,36.69947949730338,0.026424412121295517,285.19846276419776,431.2626916783447,57.00461435706893,0.0,5989.828209633615,2316.5973971068197,863.3765171265295,2596.1687327949476,0.0,1793.7338654339437,reliability_2x,5989.828209633615,0.20639178652275572,True
56,0.6315208706199276,0.7845548621478092,0.8159249367013471,0.2516789329023125,0.014023734263523992,86.66849164124439,305.74548786105373,35.00987393826691,0.03379139777929865,456.11915433909235,693.4098421463896,106.2297807122668,0.0,5893.658693223631,500.3387496030264,2009.3869008709553,2714.4492206113136,0.0,2631.1533709037903,reliability_2x,5893.658693223631,0.19322553012676358,True
57,0.512205750584912,0.9497745778959881,0.890170153304315,0.05520790532976656,0.010411440322103468,208.76710383095676,185.2885479149039,34.51201977173179,0.017694832438578167,208.97949646232155,315.40387636654486,40.55218456946022,0.0,3635.593074901266,1036.546707469075,673.5462709710264,2065.6129784748264,0.0,755.3505915564238,reliability_2x,3635.593074901266,0.15546654863333575,True
58,0.6147786755118863,0.7252772542681271,0.6906317793442743,0.02771105394751999,0.0034390034885620037,282.7481578433494,754.1637822894743,43.52849038245757,0.013330951312536372,615.4078609171993,940.9594201692562,163.45721875419258,0.0,797.9305575079452,458.44540457609037,1268.076450136603,1346.7216143904297,0.0,319.4816597458448,fast_checkpoint,1346.7216143904297,0.12072496222492939,True
59,0.5334085740594878,0.9131666596848957,0.6204465693635663,0.0675516217417278,0.0043169166349149276,151.9840919340157,310.75241019292326,8.955920874581713,0.04380680158027877,488.9766746138448,744.340773617696,135.9995735513512,0.0,642.6174807689786,278.16262300411836,535.4124045437857,234.55860301850407,0.0,3148.695205293752,straggler_control,3148.695205293752,0.06683913041226232,True
60,0.5577764677914144,0.8601506327044968,0.7773855057667425,0.25604590240900005,0.010747234150455882,132.2253249050697,355.7373201472264,48.49334658530162,0.04470061030196633,429.0869087192186,651.4058378973896,105.83276908381958,0.0,5236.248876825597,656.1455002057264,1850.5610721372905,3097.2190786342544,0.0,3945.4012137134305,reliability_2x,5236.248876825597,0.19096412989191547,True
61,0.6350338263118306,0.7856372698801948,0.6430370541294984,0.21171900298058355,0.005026365709446657,278.35979746688884,776.9484773533469,59.49419771528519,0.022309457252166622,738.6299355412375,1133.933553610801,200.87951786750637,0.0,2568.172081301178,701.3950527275301,2106.2301152149266,2342.995031554783,0.0,1311.5068069601984,reliability_2x,2568.172081301178,0.17209444030251916,True
62,0.6307232423005565,0.7072986239984855,0.7772200556511486,0.31379352850448344,0.0146652405622989,135.63749888628132,285.5777120223925,37.33458893134561,0.0499269227933907,600.0575320538992,917.3265717654394,146.99640884142354,0.0,7081.5283936463275,957.4065534099573,1978.1355888581384,3100.653681214957,0.0,4835.564766898311,reliability_2x,7081.5283936463275,0.20968075020413704,True
63,0.6345154339351894,0.7796099100382965,0.829408250484864,0.2750827289718538,0.005810342116658365,284.98632507335844,428.158883505932,50.74266401381321,0.016175398482460076,408.8752200327908,620.1015047185829,93.06825200195453,0.0,2387.425043418647,805.0135255947789,1140.3777971273776,2076.99351623053,0.0,608.058957207988,reliability_2x,2387.425043418647,0.14979614649475095,True
64,0.5523388673774199,0.9124233129954737,0.657866825929109,0.07998864648549807,0.009270406314653519,51.92269546164956,319.3664299309563,65.59981241522485,0.004746029565618115,525.673653155216,801.7316193338702,143.1498010850337,0.0,3928.2030121021744,156.42084914504449,1359.8815034523832,3461.8194560564734,0.0,0.0,reliability_2x,3928.2030121021744,0.1634801046524519,True
65,0.6342491644076503,0.7287768802988013,0.9121721272876966,0.0570982028246685,0.007267064157780661,196.61270141338136,165.44743491302626,39.1931268386956,0.007943926093009214,269.1215910763858,406.8567946118201,46.93823501400402,0.0,2080.193702570814,645.9365885941334,380.37741312768776,1774.403585930162,0.0,0.0,reliability_2x,2080.193702570814,0.11844490120303927,True
66,0.4871817703631521,0.7386487606358472,0.751797392106413,0.3237324874155777,0.011702904835904053,30.370022091660783,117.38561877306127,77.74171558401704,0.045702655748537234,448.3739252251398,681.1765958130491,113.80166674466454,0.0,4063.1986193885095,65.29794458033575,367.4336354328516,4459.651080857493,0.0,3775.9895450572803,fast_checkpoint,4459.651080857493,0.1490533829213174,True
67,0.4959888251581714,0.7514473714599751,0.8787912508394062,0.1772239027462028,0.011596138473736677,300.5116659157702,610.120438126707,21.33716604075384,0.04733361498489476,316.01839597748767,478.0148761457858,63.605892961462814,0.0,8568.259321265305,1849.7573935064102,4099.502106602631,1655.6163688329289,0.0,4756.884739269455,reliability_2x,8568.259321265305,0.2531053647521464,False
68,0.5842870761347061,0.7995541784295921,0.7981819843448883,0.014761235925607113,0.014928212795969793,108.02204039695702,238.5323257092883,31.797026417716232,0.04103412921997931,428.61910631692444,650.6662803425716,102.78922939730546,0.0,5646.947657809553,708.1420867958332,1502.6478359327339,2536.9522556911143,0.0,3428.8799062575163,reliability_2x,5646.947657809553,0.18588763807484152,True
69,0.6538536626683353,0.9116274859173572,0.695286929442245,0.18167999819124458,0.0026438929094667126,166.5072244744098,153.31485079402015,59.00016583921374,0.019066646496272883,494.4214995755865,752.7620652875376,131.5569180962484,0.0,74.07667859987123,191.0884609052664,121.19750292167373,1363.946039146631,0.0,809.3462375878444,fast_checkpoint,1363.946039146631,0.06377205014598515,True
70,0.6581027055417129,0.8506519919041238,0.6956405666712772,0.23504223167704966,0.012329298476150123,67.56009468285964,567.6098193722406,35.07794246484868,0.021044342690557067,681.6621525169394,1045.0442332849816,179.75843332850127,0.0,7670.900982335148,318.35940218419273,4223.1342901401,2755.6107064084354,0.0,1277.7359412741753,reliability_2x,7670.900982335148,0.22833451332664,True
71,0.4869346744104316,0.8348080375997096,0.6044484205631462,0.19126704422865173,0.005127238277868868,183.3095258423144,170.37622409766328,83.84162621786173,0.03374525640701736,545.8230709995769,832.7737555011299,152.67662264822502,0.0,1589.5719902541969,442.06003747888826,296.4996582753665,2784.311014117131,0.0,2352.931097254659,fast_checkpoint,2784.311014117131,0.11536721675836757,True
72,0.601819133876688,0.9264327067816166,0.6128185793537275,0.06667764450036649,0.0021455360609195055,150.88785989306967,290.0095165948318,8.742927241820237,0.031725313995300125,526.290894043359,802.4705321966139,146.77885685068395,0.0,0.0,134.36406315684872,237.57087361106096,150.9556994581253,0.0,1912.038719351338,straggler_control,1912.038719351338,0.036973148801420254,True
73,0.5873431436159265,0.900376318294605,0.6236888387779232,0.19345109715226771,0.01390687183352559,304.42505587735144,853.4776994236051,68.58112757849882,9.589132281979663e-05,933.3866359179956,1445.8679365108765,253.05646976068965,0.0,inf,2900.3419375516387,13910.243832351774,8731.274030371147,0.0,0.0,reliability_2x,inf,0.3764729442204816,False
74,0.5422409980591214,0.834860621835658,0.8038764942525005,0.33450404189421085,0.01235022612273859,45.26315841974672,212.3921564533914,14.548894185863428,0.007225987149015356,351.557124096038,531.8519801265138,83.85255556528136,0.0,2673.154777633932,153.48919103807202,969.4796414859302,893.2649830728806,0.0,0.0,reliability_2x,2673.154777633932,0.11718802551399576,True
75,0.4848958871593017,0.9034189006377605,0.9366126012865026,0.04595782066868648,0.008524012155829722,33.40527758610372,817.3500478844196,24.945151485682555,0.0185706647461366,167.287075772987,252.13599084964517,24.65663918912105,0.0,4493.017641998027,56.35368116167592,3932.016020377072,1457.2730292317865,0.0,891.7537376441687,reliability_2x,4493.017641998027,0.19681693743010162,True
76,0.5445347493046291,0.7981205119500685,0.6651979506196886,0.14237208113558197,0.009012121165599253,394.4259143745904,142.101332622089,37.24263100369625,0.027311837865694483,588.2021445818136,898.761447452096,159.01196810835972,0.0,3905.4691364977953,1941.6703574188032,390.313167167802,2164.2556373587577,0.0,1830.7295454300438,reliability_2x,3905.4691364977953,0.16709501204926494,True
77,0.5364400990357887,0.825541164237366,0.853263249390218,0.1685816747802459,0.004379977902515338,365.61050259864874,680.8943339908278,19.731965658486335,0.01886905758702937,289.0106755036177,436.9852702604767,62.75067640675843,0.0,1386.1759090435153,755.7355582956006,1408.4721718917463,741.7284378159202,0.0,846.8541089152495,fast_restart,1408.4721718917463,0.13020194006956745,True
78,0.5419423627248133,0.808502563182014,0.9181233153150644,0.019558249707152107,0.011800057536228198,164.55019892203893,485.1234054410235,84.67867894895178,0.002548996985393326,255.66973692282772,386.54441016414785,43.10094886320803,0.0,9823.103014250413,977.9645428638723,3269.204167220014,5856.636973441455,0.0,0.0,reliability_2x,9823.103014250413,0.2643126043078854,False
79,0.4977132189718399,0.9406988658209133,0.8251746713641411,0.010464666731921934,0.009636893970634552,357.74574220156904,91.87286866513176,81.22701971111616,0.04597267201129091,292.28923649372155,441.962996986902,67.44146943924716,0.0,5073.836465464799,1923.3343032690318,164.4590506549539,4376.423079334643,0.0,4053.3132353650108,reliability_2x,5073.836465464799,0.19296948302970332,True
80,0.5389579412408951,0.8806901706733739,0.9176583734520729,0.09593040029422113,0.009273774213125984,379.55425529413225,862.2975948745668,64.95538351869816,0.04752106049102307,255.2923360804307,386.0129076513949,43.16645963924384,0.0,11399.884311114449,2022.66190002632,5395.675051651495,4417.061304787923,0.0,5296.71455452442,reliability_2x,11399.884311114449,0.2970504077999984,False
81,0.549729375828845,0.8131748543041584,0.7324917405753942,0.19845881624461909,0.0017047990922901455,258.92442098722336,634.9681879914529,55.704806516997245,0.048778970154363395,429.19474476814867,651.4061272008876,111.05203914660524,0.0,0.0,199.36696063473937,487.08066262819557,1044.4071374186133,0.0,3611.2499685335133,straggler_control,3611.2499685335133,0.06904131256829049,True
82,0.4665921017736352,0.7187097625479915,0.7613987909939551,0.22530628786673146,0.011564436214914155,251.4687003433592,590.0308130361533,71.75825152992614,0.017805997528706458,527.4089249874451,805.110470120715,131.96612796173213,0.0,12742.10623300236,1647.8911152706933,4395.980928625053,5584.253267198877,0.0,980.2427988724994,reliability_2x,12742.10623300236,0.2862097536280365,False
83,0.6260484538297683,0.7271579285661331,0.9182060691698014,0.19586065785985698,0.009635915838690865,31.984539905817307,709.1182863126738,19.283994467881627,0.04701037367812857,293.58894356423843,443.9517045383727,49.35386307330555,0.0,4638.671548238064,57.235627571557416,3803.026638949963,1201.8628246634617,0.0,4115.299475475942,reliability_2x,4638.671548238064,0.19160988998178796,True
84,0.5795826128411415,0.7139905100550071,0.9325465037006109,0.09106512936369211,0.009604931286803802,290.6288402607698,635.8354521750366,77.70435519723706,0.03614157757891494,283.3622403590307,428.54675710736046,43.009127513149,0.0,9019.180798313238,1520.9732666343443,3636.1031328404606,4847.451103094907,0.0,3273.402787689105,reliability_2x,9019.180798313238,0.2683682568048307,False
85,0.4580192840962869,0.8045202359372663,0.6398785936554852,0.10793930598086993,0.0060226982134343925,65.21013240255725,188.76551205739446,84.1283701533938,0.03720444884526242,489.4871997335795,745.1049422393226,134.80493392490462,0.0,1889.5872271280714,141.66052090141238,409.688966372687,3041.9236965771015,0.0,2698.522587419877,fast_checkpoint,3041.9236965771015,0.11584855691374811,True
86,0.6433580375908934,0.864225305014649,0.8593134682322218,0.20851712599037997,0.013252939060018985,73.97108054598061,222.43422889536714,69.03337564860536,0.03850039247100137,353.33474471010413,534.5987947802168,75.2942375356688,0.0,5996.243905378502,391.56941581514184,1235.7852471009064,4660.367033650909,0.0,3156.312554071119,reliability_2x,5996.243905378502,0.19373927824709256,True
87,0.4971907057912039,0.7661547329079323,0.6340264748224892,0.028093149569197798,0.008870534282211635,75.92077091293287,585.9452136981514,82.16288762120216,0.025843425009503318,648.1271999709861,992.5550553466928,177.80532749093982,0.0,6076.482254969957,275.24234954007625,3030.5271125338695,4572.564971575204,0.0,1825.77695430327,reliability_2x,6076.482254969957,0.21736264587872112,True
88,0.5837798262556404,0.7505872549891448,0.8921896669132575,0.18782209718309917,0.0039464327246433225,246.38917478637399,789.2893399227327,65.82427270647425,0.027755823151505772,289.1330726928354,437.1608110887428,55.4339529771205,0.0,1347.7055223454845,451.1984950522565,1545.6083423344462,2015.258509551717,0.0,1751.9614568116194,fast_checkpoint,2015.258509551717,0.14490678247583216,True
89,0.6816345094479329,0.8790822077592735,0.7431986014522431,0.2325628362610915,0.006316143198308362,112.78640328942653,213.4329617234721,32.192744219924656,0.047646257569599865,490.8688153630719,747.2724886462966,125.48963927975274,0.0,1529.7827174357044,295.8611871796711,494.13460294030665,1402.5389907983808,0.0,3669.0065189297966,straggler_control,3669.0065189297966,0.09692217177756766,True
90,0.5447629368368366,0.837086512125659,0.8824077552289138,0.028959124679212824,0.0016190988945718099,269.92357069427374,131.31271930462233,72.83603758452318,0.045743551269178284,226.36501576093724,341.81078224141675,45.17842543417282,0.0,0.0,193.99887686955844,54.93645211361945,1182.9398731046858,0.0,3154.6373140912256,straggler_control,3154.6373140912256,0.05341930976735595,True
91,0.49633674831222935,0.8846763652563645,0.7271902432759684,0.011911035955489112,0.005206692841462546,395.13367077682614,300.46188364739356,54.80972078483821,0.025228555245488178,393.28653094928814,596.0143760762112,102.35097029613098,0.0,1942.9354062539423,1037.3798041736627,650.0705614211729,2055.9387911102567,0.0,1507.5283337191322,fast_checkpoint,2055.9387911102567,0.13858168778708516,True
92,0.6851874984041061,0.8793388659721002,0.6492865043237374,0.21976716734408347,0.006773416611929979,174.3530345360254,301.3575171938515,9.402078355508793,0.007933280457135178,629.102140044135,962.3194316958252,171.38847418907244,0.0,1584.9136168106888,523.481127113715,833.9017372938179,338.1187921333694,0.0,0.0,reliability_2x,1584.9136168106888,0.09869870764428766,True
93,0.6332148842123755,0.871971052816811,0.757565446258544,0.021936085708251417,0.004752557957847445,48.185963253541416,815.3855110342109,56.788748337544114,0.0106841472975927,457.28659822245754,695.1475143122225,115.30024018067343,0.0,1856.9955336386993,67.17996426568061,2005.282300247658,2027.4294183380516,0.0,66.82545520030908,fast_checkpoint,2027.4294183380516,0.1463553815404832,True
94,0.5381865728377065,0.8635187908102004,0.6527665408597056,0.23017198771363373,0.007323904896100806,313.1655473055186,122.73303058097169,80.46565868096455,0.04561974983487374,557.0088098357701,850.2446348191988,151.92849060614753,0.0,3262.7151079450923,1218.075663535521,246.76128717181928,3561.173983236047,0.0,3879.2712399396914,straggler_control,3879.2712399396914,0.1570945914625818,True
95,0.5849204821648517,0.741519726728821,0.7487539583113693,0.1598333232955685,0.014234265073783395,343.1362189952032,647.0497487712878,46.891444562323,0.010407409808568342,718.8379372346462,1104.656933621889,180.54201270841804,0.0,inf,3157.585775614745,6992.040857880678,4988.81416321639,0.0,55.03864533302112,reliability_2x,inf,0.335560994359874,False
96,0.5809596438740319,0.8705549588019289,0.9232729783848879,0.06765090426615039,0.013912309284808728,97.59891482373138,115.4749144778239,21.04365227551341,0.023420126222701294,202.04058174456804,304.8506411351009,33.00261673498608,0.0,3083.4921165984997,543.256125562013,385.52875938630314,1442.0649497740706,0.0,1269.3424279438805,reliability_2x,3083.4921165984997,0.12615252457297088,True
97,0.6517232547676953,0.9134059120901853,0.6926550163054436,0.09670795835492897,0.012606268290901189,359.02301674398683,692.6719165139061,25.73620459130137,0.012734145015854143,707.5880573479553,1086.4135520676136,186.61001212856354,0.0,14911.13940423389,2705.658304772096,5968.622624256095,2373.2255853381284,0.0,347.25073316772614,reliability_2x,14911.13940423389,0.29855499315577433,False
98,0.5283549991133154,0.9026124448594187,0.8800266801127743,0.2177937154005672,0.01435318995641391,381.33883207515305,546.6930267512997,19.627674413881714,0.008264794390258751,300.2001171389202,454.1112503068507,60.21675687326206,0.0,13811.984898033414,3223.0499633885593,4676.847491153996,1824.3683285368134,0.0,0.0,reliability_2x,13811.984898033414,0.2952744774717937,False
99,0.5234441194256139,0.8967808583152421,0.936632612610166,0.1893671538012315,0.012457545738180854,360.5534942990181,516.6946441340955,70.02090793959907,0.002712721106262006,219.3469039990523,331.26165347643837,32.245237519786315,0.0,15079.82383699742,2726.745067483167,3886.4988505165747,5738.878208307135,0.0,0.0,reliability_2x,15079.82383699742,0.30605636903038236,False
100,0.5203797935955594,0.8987584543819972,0.879747339763064,0.014496047575197296,0.014361926706140993,112.09462173768765,382.7032286558407,66.37414512196665,0.03864800636342171,274.2798399504427,414.7790098060286,55.160297763814015,0.0,9974.33961569409,754.2003369267186,3005.120513583679,5362.245587206198,0.0,3538.4184213739136,reliability_2x,9974.33961569409,0.2525257186576672,False
101,0.6074575888580508,0.8296675235503275,0.6864217731548619,0.003776535802050068,0.0016537914550340792,339.8553232979375,406.3787773360135,18.89834558100676,0.015441696052908821,493.99383012198814,752.1386084020814,132.25500524130985,0.0,0.0,253.93502582340443,275.3360253163446,392.9385061457433,0.0,473.3208702872289,bandwidth_4x,752.1386084020814,0.04787911486895221,True
102,0.5666424428880455,0.9134905164453654,0.8435754408940385,0.006257084369091509,0.014998928198723565,331.8389578948069,322.1317757270996,62.400391486171074,0.0242029632837252,369.7006923186236,560.0441427744263,81.79537777767473,0.0,15391.631069609546,3125.0244470307953,2547.641421700304,5829.210646605792,0.0,1821.8852201378577,reliability_2x,15391.631069609546,0.29364302591385794,False
103,0.496706541116877,0.8729480259415727,0.6909857612495464,0.0006225247937924449,0.010923484633349823,333.0569255427812,250.17262065397122,36.80964023878849,0.015290947511293486,481.15921815093316,732.457883749139,128.38354087300104,0.0,5640.068486091946,1984.4323705618517,1150.7475168251513,2502.769408766988,0.0,567.3962824690243,reliability_2x,5640.068486091946,0.20104093440776288,True
104,0.5423672252063334,0.8727683166917347,0.8218668385869817,0.10233055458040004,0.0030469010523571263,193.71082458451613,613.2965500384407,5.853782638270916,0.02470649361233282,290.1154513016045,438.62863311624096,67.33687285428823,0.0,266.7954014076022,249.97012649412136,821.892180172501,46.34333236967359,0.0,1306.4427527885819,straggler_control,1306.4427527885819,0.06968985072370648,True
105,0.5700186847412143,0.7239607008921242,0.8092474470306246,0.18225632598473374,0.010830266414890138,327.0983590120934,627.008804226983,87.13913800994116,0.024231669849961265,547.9826768227103,837.1133512499437,128.43544800626842,0.0,14467.655214350398,2137.8901569241643,4496.294199769152,6603.852424039313,0.0,1884.7560854820877,reliability_2x,14467.655214350398,0.30172142624722753,False
106,0.6698837785669719,0.7914700840609008,0.7794439366061969,0.3291886617038897,0.0020600347443703385,236.58357595320345,447.981053260536,72.66482301062295,0.03116590552729234,465.31273841860457,707.4904824386795,114.36978056736552,0.0,0.0,220.23238330925597,398.5250410230692,1408.863283096427,0.0,1939.379428834367,straggler_control,1939.379428834367,0.0754808020313623,True
107,0.6439740257177956,0.7526352431802338,0.6886259689533377,0.21703099992670363,0.009019743986821207,204.35310938910254,700.7992969925674,76.00534741291705,0.015485089854372747,795.1809634708043,1223.6491359914653,209.58708842419583,0.0,8244.703042635356,975.0915619537955,4027.4615608257664,4715.84572698738,0.0,654.9225122183052,reliability_2x,8244.703042635356,0.25282434809324855,False
